file id,CodeGPT,InCoder,UnixCoder,Usage Scenario,Trigger Point,Programming Language
425,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",NA,,python
426,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Edit,,python
427,"ME-S3, ME-T2",ME-S3,ME-S3,Line Completion,.,python
428,"AE-2, ME-T3","ME-T3, ME-S6","AE-2, ME-T3",Line Edit,/,python
429,UO-1,"ME-S4, ME-T3",UO-1,Line Completion,+,python
430,UO-1,"ME-T1, ME-T3","ME-T1, ME-S1",Line Completion,=,python
431,NA-1,NA-1,NA-1,NA,[,python
432,"ME-S5, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,python
433,AE-3,AE-3,AE-3,NA,+,python
434,"ME-S2, ME-T2",UO-1,"ME-T2, ME-S1",Line Completion,.,python
435,"ME-T3, ME-T4","ME-T1, ME-T3","ME-T1, ME-T3",Partial Line Completion,=,python
436,"ME-T3, ME-S1","ME-T2, ME-S1","ME-T3, ME-S1",Line Edit,.,python
437,"ME-T3, AE-1","ME-S2, AE-1","AE-1, ME-T4",Line Completion,,python
438,NA-1,"ME-S5, NA-1",NA-1,NA,(,python
439,"ME-T2, ME-S1","ME-T2, ME-S1","ME-T2, ME-S1",Line Completion,=,python
440,NA-1,NA-1,NA-1,NA,(,python
441,NA-1,NA-1,NA-1,NA,=,python
442,AE-3,AE-3,AE-3,NA,.,python
443,NA-1,NA-1,NA-1,NA,(,python
444,"ME-T1, ME-T2","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,python
445,UO-1,"ME-T1, ME-T4","ME-T3, ME-T4",Line Edit,=,python
446,"ME-S5, AE-1","ME-T2, AE-1","ME-T2, AE-1",Partial Line Completion,,python
447,UO-2,UO-2,ME-T3,Partial Line Completion,",",python
448,NA-1,NA-1,NA-1,NA,(,python
449,"ME-S3, ME-T1","ME-T1, ME-S1","ME-T3, ME-S1",Partial Line Completion,",",python
450,NA-1,NA-1,NA-1,NA,=,python
451,NA-1,NA-1,NA-1,NA,in,python
452,UO-1,"ME-T1, ME-T2",UO-1,Line Completion,,python
453,NA-2,NA-2,NA-2,Line Edit,+,python
454,AE-3,AE-3,AE-3,NA,(,python
455,"ME-S2, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,python
456,"ME-T2, ME-S1",ME-T1,"ME-T1, ME-T2",NA,.,python
457,"ME-T1, ME-T3",ME-T3,ME-T3,Line Edit,.,python
458,AE-3,AE-3,AE-3,NA,,python
459,AE-3,AE-3,AE-3,NA,",",python
460,"ME-T3, ME-S1","ME-S6, ME-S1","ME-S6, ME-S1",Line Completion,=,python
461,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,python
462,"ME-S3, ME-S1","ME-T3, ME-S1","ME-T3, ME-S1",Partial Line Completion,else,python
463,UO-1,ME-T3,"UO-1, UO-2",Line Completion,while,python
464,"ME-T1, ME-S1","ME-T1, ME-S1","ME-T1, ME-S1",Line Edit,[,python
466,"ME-T1, AE-2",UO-1,"ME-T1, AE-2",Line Completion,,python
467,"ME-T2, ME-S6","ME-T1, ME-T2","ME-S4, ME-T2",Line Completion,.,python
468,"ME-S6, NA-2",NA-2,NA-2,NA,or,python
469,"ME-T3, ME-S5","ME-T3, ME-S5","ME-T3, ME-S5",Line Completion,",",python
470,AE-3,AE-3,AE-3,NA,(,python
471,"ME-S2, ME-T2","ME-T2, ME-S1","ME-S2, ME-T2",Line Completion,.,python
472,"ME-T1, ME-S2",ME-T1,ME-T1,Line Edit,.,python
473,AE-3,AE-3,AE-3,NA,",",python
474,"ME-T3, ME-S1",UO-1,UO-1,Partial Line Completion,,python
475,"AE-2, ME-T3","ME-T3, AE-1","ME-T3, ME-S5",Partial Line Completion,/,python
476,"ME-T1, ME-T2","ME-T1, ME-T2","ME-T3, ME-T2",Line Edit,<,python
477,"ME-T2, ME-S1",UO-1,"ME-T2, ME-S1",Partial Line Completion,.,python
478,"ME-T3, ME-S1",ME-T3,ME-T3,Line Edit,",",python
479,ME-T3,"ME-T3, ME-S1",ME-T3,Partial Line Completion,.,python
480,"ME-T2, ME-T3",ME-T2,"ME-T2, ME-T3",Line Completion,=,python
481,"ME-T1, ME-T3",UO-1,"ME-T1, ME-T2",Partial Line Completion,{,python
482,UO-1,"ME-S4, ME-S1",UO-1,Partial Line Completion,.,python
483,ME-T1,UO-1,UO-1,Partial Line Completion,",",python
484,NA-1,NA-1,NA-1,NA,.,python
485,"ME-S2, ME-T1",ME-T1,"ME-S2, ME-T2",Line Edit,(,python
486,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,python
487,"ME-T3, ME-S5",ME-T3,"ME-S3, ME-T3",Partial Line Completion,.,python
488,"AE-2, NA-1","AE-2, NA-1","AE-2, NA-1",NA,,python
489,AE-3,AE-3,AE-3,NA,(,python
490,AE-3,AE-3,AE-3,NA,(,python
491,UO-1,UO-1,"UO-1, AE-1",Partial Line Completion,,python
492,"ME-T3, ME-S1","ME-S2, ME-S1","ME-T1, ME-T2",Line Edit,[,python
493,"ME-T1, ME-T3",ME-T1,ME-T1,Partial Line Completion,.,python
494,"ME-T1, ME-S1","ME-T1, ME-S1","ME-T1, ME-S1",Line Edit,",",python
495,NA-2,NA-2,NA-2,Partial Line Completion,(,python
496,ME-T1,"ME-S6, ME-S1",UO-1,Partial Line Completion,",",python
497,"ME-S2, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,python
498,"ME-T3, ME-S1","ME-S3, ME-S1","ME-T3, ME-S5",Partial Line Completion,",",python
499,"ME-T2, ME-S1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,python
500,"ME-T2, ME-T3","ME-T2, ME-T3","ME-T2, ME-T3",Line Edit,(,python
501,"ME-S3, ME-T3","ME-S3, ME-T3","ME-T3, ME-S5",Line Edit,,python
502,UO-1,UO-1,"ME-T1, ME-S6",Line Completion,=,python
503,"ME-T1, ME-T3",UO-1,"ME-T1, AE-1",Partial Line Completion,,python
504,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,python
505,NA-1,NA-1,NA-1,NA,-,python
506,NA-2,NA-2,"ME-S5, NA-2",Line Edit,(,python
507,UO-1,UO-1,"ME-T1, ME-S2",Line Completion,=,python
508,"ME-S5, AE-4","ME-T3, AE-4","ME-S5, AE-4",Line Edit,",",python
509,"ME-T1, AE-2","AE-2, ME-T3","AE-2, ME-T3",Line Completion,,python
510,NA-1,NA-1,NA-1,NA,,python
511,"ME-T1, ME-S5","ME-T1, ME-T2","ME-T1, ME-T2",Partial Line Completion,",",python
512,UO-1,UO-1,UO-1,Partial Line Completion,(,python
513,ME-T2,ME-T2,ME-T2,Line Completion,if,python
514,"AE-2, ME-T3","ME-T3, AE-1","ME-T3, AE-1",Line Edit,/,python
515,"ME-T3, ME-T2","UO-1, AE-1","ME-T2, AE-1",Line Completion,+,python
516,NA-1,NA-1,NA-1,NA,+,python
517,"ME-S7, AE-1","ME-S7, AE-1","ME-T2, AE-1",Line Completion,=,python
518,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,python
519,NA-2,"UO-1, NA-2",NA-2,NA,",",python
520,NA-1,NA-1,NA-1,NA,-,python
521,"ME-T3, ME-S1",ME-T3,"ME-T3, ME-S5",Partial Line Completion,[,python
522,"ME-T1, ME-T2",ME-T1,ME-T1,Line Edit,(,python
523,"ME-T1, AE-1","ME-T2, AE-1","ME-S4, AE-1",Partial Line Completion,,python
524,"ME-S1, NA-2","ME-S1, NA-2","ME-S1, NA-2",Line Edit,",",python
525,"ME-T3, NA-2","ME-T1, NA-2","ME-T1, NA-2",NA,/,python
526,"ME-T3, ME-S1","ME-T3, ME-S1","ME-T3, ME-S1",Line Edit,+,python
527,"ME-T2, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Edit,,python
528,"ME-S3, ME-T2",ME-S3,ME-S3,Line Edit,(,python
529,UO-1,"ME-S3, ME-T3",UO-1,Line Edit,{,python
530,"ME-T3, ME-S1",ME-T3,ME-T3,Line Edit,==,python
531,NA-2,NA-2,NA-2,NA,",",python
533,"ME-T2, ME-T3","ME-S2, UO-3",ME-T1,Partial Line Completion,(,python
534,"ME-T3, ME-S1","ME-S4, ME-S1",ME-T3,Partial Line Completion,=,python
535,"NA-1, AE-4","NA-1, AE-4","NA-1, AE-4",NA,,python
536,"ME-S2, ME-T1",UO-1,"ME-T1, ME-T2",Line Completion,=,python
537,"AE-2, ME-T3","ME-S3, ME-T3","AE-2, ME-T3",Line Edit,+,python
538,"ME-S2, AE-4","ME-S2, AE-4","ME-S2, AE-4",Line Edit,,python
539,"ME-T2, AE-1","ME-T2, AE-1",UO-1,Partial Line Completion,,python
540,NA-1,NA-1,NA-1,NA,.,python
541,ME-T3,UO-1,ME-T3,Line Edit,=,python
542,"ME-S3, ME-T1","ME-S3, ME-T3","ME-S3, ME-T3",Partial Line Completion,{,python
543,UO-1,"UO-1, AE-1","ME-T2, AE-1",Partial Line Completion,,python
544,"ME-T1, NA-2","ME-T1, NA-2","ME-T1, NA-2",NA,[,python
545,"ME-T1, ME-S1",ME-T3,"ME-T1, ME-T3",Partial Line Completion,=,python
546,"ME-T1, AE-1","ME-T1, ME-S5","ME-T1, ME-T2",Partial Line Completion,,python
547,"ME-T2, ME-T3","ME-S3, ME-T2","ME-T1, ME-T2",Line Completion,if,python
548,"ME-S3, ME-T2",UO-1,"ME-T1, ME-T2",Line Edit,",",python
549,UO-1,UO-1,ME-T1,Line Completion,in,python
550,ME-T3,UO-1,ME-T3,Partial Line Completion,",",python
551,"AE-2, ME-T3","AE-2, ME-T3","AE-2, ME-T3",Partial Line Completion,/,python
552,"ME-T2, ME-S1",ME-T1,"ME-T1, ME-T2",Line Completion,for,python
553,"ME-S2, ME-S7","ME-T2, ME-S1","ME-T2, AE-1",Partial Line Completion,,python
554,NA-1,NA-1,NA-1,NA,,python
555,"ME-T1, NA-2","ME-T1, NA-2","ME-T1, NA-2",NA,<,python
556,"ME-T1, ME-T2","ME-T1, ME-T2","ME-T1, ME-S1",Partial Line Completion,,python
557,"ME-T1, AE-1","ME-T3, AE-1","ME-T1, AE-1",Partial Line Completion,,python
558,AE-3,AE-3,AE-3,NA,,python
559,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Partial Line Completion,,python
560,"ME-T1, AE-1","ME-T1, AE-1","ME-S2, AE-1",Line Completion,,python
561,"ME-T3, ME-T4","ME-T1, ME-T3",UO-1,Line Completion,!=,python
562,"NA-2, AE-1","NA-2, AE-1","NA-2, AE-1",NA,,python
563,"ME-T2, ME-S1","ME-T1, ME-T2","ME-T2, ME-S1",Line Edit,",",python
564,UO-1,UO-1,UO-1,Line Edit,(,python
565,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,python
566,"ME-T1, ME-S1","ME-S7, ME-S1","ME-S3, ME-S1",Line Completion,.,python
567,"ME-T3, ME-S6","ME-T3, ME-S6","ME-T3, ME-S5",Line Completion,=,python
568,"ME-T1, ME-T3","ME-T2, ME-S1","ME-T1, ME-T3",Partial Line Completion,(,python
1817,"ME-T3, ME-S6","ME-T3, AE-1","ME-T3, AE-1",Line Completion,,shell
1818,"ME-T3, NA-2","AE-2, NA-2","AE-2, NA-2",NA,>,shell
1819,"AE-1, UO-2","AE-1, UO-2","ME-T3, AE-1",NA,,shell
1820,"ME-T3, ME-T4","ME-T3, ME-T4","ME-T3, ME-T4",Line Completion,.,shell
1821,"UO-1, UO-2",UO-1,"ME-T3, ME-S6",Line Completion,&,shell
1822,UO-1,UO-1,"AE-2, ME-T3",Line Completion,.,shell
1823,"ME-T1, AE-1",UO-1,"ME-T1, AE-1",Partial Line Completion,,shell
1824,NA-1,NA-1,NA-1,NA,,shell
1825,"AE-2, ME-T3","AE-2, ME-T3","AE-2, ME-T3",Line Completion,=,shell
1826,"AE-2, ME-T3",ME-T3,ME-T3,Line Edit,-,shell
1827,"AE-2, ME-S5","ME-S4, ME-T3","ME-S4, ME-T3",Line Completion,",",shell
1828,UO-1,UO-1,"ME-T1, ME-S6",Partial Line Completion,.,shell
1829,"ME-T1, ME-T3","ME-T3, AE-1","ME-T3, ME-S5",Line Edit,/,shell
1830,"AE-2, NA-1","AE-2, NA-1","AE-2, NA-1",NA,=,shell
1831,NA-1,NA-1,NA-1,NA,in,shell
673,UO-1,UO-1,UO-1,Line Completion,>,ts
674,ME-T4,UO-1,"ME-S3, UO-2",Line Completion,<,ts
675,NA-1,NA-1,NA-1,NA,",",ts
676,"ME-T3, NA-2","ME-T2, NA-2","ME-T2, NA-2",NA,,ts
677,ME-T1,UO-1,"ME-S3, UO-2",Partial Line Completion,.,ts
679,"ME-S3, ME-T1",ME-S3,ME-S3,NA,*,ts
680,NA-2,NA-2,NA-2,Line Edit,(,ts
681,"ME-S2, AE-1","ME-T3, AE-1","ME-T1, AE-1",Line Completion,,ts
682,UO-1,"ME-S2, ME-T2",UO-1,Line Completion,>,ts
683,UO-1,"ME-T2, ME-S1",UO-1,Line Edit,>,ts
684,"ME-T1, ME-S1","ME-T2, ME-S1","ME-T2, ME-S1",Line Completion,.,ts
685,"ME-T2, AE-1",UO-1,"ME-T3, ME-S7",Line Completion,=,ts
686,"ME-T1, ME-T2","ME-T1, ME-T2","ME-T1, ME-T2",Line Edit,(,ts
687,AE-3,AE-3,AE-3,NA,,ts
688,"ME-T2, ME-S5","ME-T2, AE-1","ME-T2, AE-1",Partial Line Completion,,ts
689,NA-1,NA-1,NA-1,NA,=,ts
690,"AE-2, ME-T3","AE-2, ME-T3","AE-2, ME-T3",Partial Line Completion,/,ts
691,"ME-T1, UO-3","ME-T1, UO-3","ME-T1, UO-3",Line Completion,.,ts
692,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Partial Line Completion,,ts
693,"ME-T1, ME-T3",ME-T3,"ME-T1, ME-T3",Line Edit,;,ts
694,"ME-T1, ME-T2",ME-T1,"ME-T1, ME-T2",Line Edit,.,ts
695,"ME-T1, ME-T2",UO-1,"ME-T1, ME-T2",Partial Line Completion,*,ts
696,"ME-T1, ME-T3","ME-T1, ME-T3","ME-T1, ME-T3",Line Completion,=,ts
697,"ME-S2, AE-1","AE-1, ME-T4","AE-1, ME-T4",Partial Line Completion,,ts
698,"ME-T2, ME-S6","ME-T2, ME-T3","ME-T2, ME-T3",Line Completion,.,ts
699,UO-1,UO-1,UO-1,Line Completion,=,ts
700,"ME-T2, ME-S1",ME-T3,"ME-T2, ME-T3",Line Completion,.,ts
701,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,ts
702,UO-1,"ME-T2, AE-1","UO-1, AE-1",Line Completion,,ts
703,"ME-T3, AE-4","ME-T3, AE-4","UO-1, AE-4",NA,,ts
704,NA-1,NA-1,NA-1,NA,,ts
705,"ME-T1, ME-S1","ME-T1, ME-S1","ME-T1, ME-S1",Line Edit,(,ts
706,"ME-T1, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,ts
707,"ME-S5, NA-2","NA-2, ME-S1","NA-2, ME-S1",NA,.,ts
708,"ME-T3, ME-S6",ME-T3,ME-S2,Line Completion,=,ts
709,ME-S5,"ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,ts
710,ME-T3,ME-T1,UO-1,Partial Line Completion,{,ts
711,"AE-2, NA-1","AE-2, NA-1","AE-2, NA-1",NA,.,ts
712,NA-1,NA-1,NA-1,NA,=,ts
713,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,ts
714,UO-1,UO-1,UO-1,Line Completion,=,ts
715,NA-1,NA-1,NA-1,NA,/,ts
716,"AE-1, UO-2","AE-1, UO-2","AE-1, UO-2",Partial Line Completion,,ts
717,"AE-2, ME-T4","AE-2, ME-S7","AE-2, ME-T4",Partial Line Completion,<,ts
718,"ME-T1, ME-T3","ME-T1, ME-T2","ME-T1, ME-T3",Line Completion,.,ts
719,"NA-2, AE-4","NA-2, AE-4","NA-2, AE-4",NA,-,ts
720,"ME-T1, ME-S1","ME-S4, ME-T1","ME-S4, ME-T1",Partial Line Completion,.,ts
721,ME-T3,ME-T3,UO-1,Line Edit,(,ts
722,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Partial Line Completion,,ts
723,"AE-2, ME-T3","AE-2, ME-T3","AE-2, ME-T3",Partial Line Completion,.,ts
724,"ME-S3, ME-T1","AE-2, UO-2","ME-S3, ME-T3",Line Edit,/,ts
725,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Edit,,ts
726,"AE-4, NA-1","NA-1, AE-4","AE-4, NA-1",NA,.,ts
727,"ME-T2, AE-1","AE-1, ME-T4","AE-1, ME-T4",Line Completion,,ts
728,"AE-1, ME-T4","AE-1, ME-T4","AE-1, ME-T4",Line Completion,,ts
729,"ME-S1, AE-1","ME-S1, AE-1","ME-S1, AE-1",Partial Line Completion,,ts
730,"AE-2, ME-S5",ME-T3,ME-T3,Line Edit,.,ts
731,"ME-T1, ME-T2","ME-T1, ME-T2","ME-T1, ME-T2",Line Completion,=,ts
732,"AE-2, ME-T3",ME-T3,"ME-T2, ME-T3",Partial Line Completion,(,ts
733,NA-1,NA-1,NA-1,NA,.,ts
734,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,ts
735,"ME-S2, ME-T2",ME-T1,"ME-S2, ME-T2",Line Completion,=,ts
736,ME-T1,"ME-T1, ME-T2",ME-T1,Line Completion,.,ts
737,"ME-S3, ME-T1","ME-T1, ME-T2","ME-T1, ME-T2",Partial Line Completion,",",ts
738,ME-S3,"ME-S3, ME-T3","ME-S2, ME-T3",Line Completion,,ts
739,"ME-T2, AE-1","ME-T2, AE-1","ME-S2, AE-1",Partial Line Completion,,ts
740,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,ts
741,NA-1,NA-1,NA-1,NA,(,ts
742,"ME-T2, AE-1",UO-1,"ME-T2, AE-1",Line Completion,,ts
743,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,ts
744,"ME-T1, ME-S1","ME-T1, ME-S1","ME-T1, ME-S1",Line Edit,(,ts
745,"ME-S2, ME-T2",UO-1,"ME-T1, ME-T2",Line Completion,.,ts
746,NA-2,NA-2,NA-2,NA,(,ts
747,"NA-2, ME-S1","NA-2, ME-S1","NA-2, ME-S1",Partial Line Completion,",",ts
748,"NA-2, ME-S1","NA-2, ME-S1","NA-2, ME-S1",Line Edit,(,ts
749,"ME-T1, ME-S2",UO-1,"ME-T1, ME-S2",Partial Line Completion,(,ts
750,NA-1,NA-1,NA-1,NA,/,ts
751,AE-3,AE-3,AE-3,NA,,ts
752,NA-1,NA-1,NA-1,NA,/,ts
753,"ME-T3, AE-1","ME-T3, AE-1","ME-T3, AE-1",Partial Line Completion,,ts
754,"ME-T1, ME-T2","ME-T1, ME-T2","ME-S2, ME-T2",Line Edit,(,ts
755,"ME-T1, ME-T3","ME-T2, ME-T3","ME-T1, ME-T3",Line Completion,.,ts
756,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,ts
757,"ME-S2, ME-T2","UO-3, ME-S1","ME-T2, ME-T3",Partial Line Completion,.,ts
758,"ME-T1, ME-T3","ME-T2, ME-T3","ME-T1, ME-T3",Line Completion,.,ts
759,"AE-1, ME-T4","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,ts
760,"ME-T1, UO-2","ME-T1, UO-2","ME-T1, UO-2",Partial Line Completion,(,ts
761,"ME-T3, AE-1","AE-1, UO-2","AE-1, UO-2",Partial Line Completion,-,ts
762,"ME-S5, NA-2","ME-T3, NA-2","ME-T3, NA-2",NA,(,ts
763,"ME-T1, ME-S1","ME-T1, ME-S1","ME-T1, ME-S1",Line Edit,(,ts
764,"ME-S2, ME-T2","ME-T2, ME-S1","ME-T2, ME-S7",Line Completion,=,ts
765,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,ts
766,NA-1,NA-1,NA-1,NA,/,ts
767,UO-1,UO-1,UO-1,Line Completion,=,ts
768,NA-2,"NA-2, ME-S1","NA-2, ME-S1",Line Edit,(,ts
769,"ME-T1, ME-T2","ME-T1, AE-1","ME-T1, AE-1",Line Edit,=,ts
770,NA-1,NA-1,NA-1,NA,.,ts
771,ME-T1,ME-T1,ME-T1,Partial Line Completion,.,ts
772,NA-1,NA-1,NA-1,NA,/,ts
773,"AE-2, ME-T4","ME-S5, ME-T4","ME-S1, ME-T4",Line Edit,<,ts
774,"ME-T2, AE-1","ME-S6, AE-1","ME-S2, AE-1",Line Completion,,ts
775,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Partial Line Completion,,ts
776,ME-S2,"ME-T3, ME-S1","ME-T2, ME-S7",Line Edit,(,ts
777,NA-1,NA-1,NA-1,NA,<,ts
778,"ME-T1, ME-T3","ME-T2, ME-T3","ME-T1, ME-T2",Line Edit,(,ts
779,"AE-2, NA-1","AE-2, NA-1","AE-2, NA-1",NA,,ts
780,"ME-S2, ME-T2",ME-T1,"ME-S2, ME-T2",Line Completion,,ts
781,"AE-2, ME-T2","ME-T2, ME-S1","AE-2, ME-T2",Line Completion,=,ts
782,"ME-T3, ME-S1","ME-T3, ME-S1","ME-T3, ME-S1",Line Edit,.,ts
783,NA-1,NA-1,NA-1,NA,(,ts
784,NA-2,"ME-T1, NA-2","ME-S5, NA-2",NA,(,ts
785,ME-T3,ME-T3,ME-T3,Line Completion,=,ts
786,"ME-T3, ME-S1","ME-T3, AE-1","ME-T3, ME-S1",Line Edit,-,ts
787,NA-1,NA-1,"ME-S5, NA-1",NA,/,ts
788,"ME-T3, AE-1","ME-T3, AE-1","ME-T3, AE-1",Partial Line Completion,,ts
789,AE-3,AE-3,AE-3,NA,.,ts
790,NA-1,NA-1,NA-1,NA,",",ts
791,UO-1,ME-T1,UO-1,Line Completion,=,ts
792,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Partial Line Completion,,ts
793,UO-1,UO-1,"ME-S4, ME-S2",Line Completion,=,ts
794,UO-1,"ME-T1, AE-1","ME-T1, AE-1",Line Completion,,ts
795,NA-2,NA-2,NA-2,NA,(,ts
796,UO-1,"ME-T1, ME-T3",UO-2,Partial Line Completion,",",ts
797,NA-1,NA-1,NA-1,NA,/,ts
798,"AE-2, AE-1","AE-2, AE-1","AE-2, AE-1",Line Completion,,ts
799,"AE-2, ME-S1","AE-2, ME-S1","AE-2, ME-S1",NA,(,ts
800,"ME-S4, ME-T2","ME-T1, ME-S2","ME-T1, ME-S2",Line Edit,(,ts
801,"AE-2, ME-S6","ME-T1, ME-S1","ME-S1, ME-T4",Line Edit,(,ts
802,ME-T2,"ME-T2, ME-S7",UO-1,Line Completion,if,ts
803,"ME-T1, ME-T2",UO-1,"ME-S3, ME-S1",Partial Line Completion,",",ts
804,"ME-T3, AE-1","ME-T3, AE-1","ME-T3, AE-1",Line Edit,==,ts
805,"AE-2, ME-S5","UO-1, ME-T3","ME-S3, ME-S1",Line Edit,,ts
806,"ME-S1, AE-1","ME-T1, AE-1","ME-T2, AE-1",Partial Line Completion,,ts
807,UO-1,"ME-S2, ME-T2",UO-1,Line Edit,>,ts
808,"AE-2, ME-T3",UO-1,ME-T3,Line Edit,.,ts
809,"AE-2, ME-S1","AE-2, ME-S1","AE-2, ME-S1",Line Edit,(,ts
810,"ME-T3, AE-1","ME-T3, AE-1","ME-T3, AE-1",Line Edit,,ts
811,NA-1,NA-1,NA-1,NA,*,ts
812,"ME-T2, ME-T4","ME-S6, ME-S1","ME-T1, ME-S1",Line Edit,,ts
813,NA-1,NA-1,NA-1,NA,/,ts
814,NA-1,NA-1,NA-1,NA,if,ts
815,"ME-T2, NA-2","ME-T2, NA-2","NA-2, ME-S1",Line Completion,.,ts
816,"ME-T1, AE-1","ME-T1, AE-1","ME-S2, AE-1",Line Edit,,ts
817,NA-1,NA-1,NA-1,NA,.,ts
819,"ME-T2, ME-S1","ME-T1, ME-S6","ME-T1, ME-S1",Line Edit,.,ts
820,"AE-2, ME-T3","ME-T3, AE-1","ME-T3, AE-1",Line Edit,,ts
821,"ME-T2, ME-S1","ME-T2, ME-T3","ME-T2, ME-T3",Line Completion,.,ts
822,NA-1,NA-1,NA-1,NA,.,ts
823,"AE-2, ME-T3",UO-1,UO-1,Line Completion,=,ts
824,AE-3,AE-3,AE-3,NA,,ts
825,"ME-T1, AE-1","ME-T1, AE-1","ME-S5, AE-1",Partial Line Completion,,ts
826,"ME-T2, ME-S1","AE-2, ME-T2","ME-S2, ME-T1",Line Completion,=,ts
828,"ME-S1, ME-T4","ME-T1, ME-S1","ME-T1, ME-S1",Partial Line Completion,,ts
829,UO-1,"ME-T1, ME-T2","ME-T1, ME-T2",Line Edit,,ts
830,"ME-T2, AE-1","ME-S1, AE-1","ME-T2, AE-1",Partial Line Completion,,ts
832,"AE-2, ME-T4",ME-T4,"ME-S2, ME-T4",Line Edit,[,ts
833,"ME-S7, ME-T4","AE-1, ME-T4","AE-1, ME-T4",Line Completion,,ts
834,AE-3,AE-3,AE-3,NA,>,ts
835,"ME-T1, ME-T3","ME-T1, ME-T3","ME-T1, ME-T3",Line Edit,(,ts
836,NA-1,NA-1,NA-1,NA,{,ts
837,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,ts
838,"NA-1, AE-1","NA-1, AE-1",NA-1,NA,,ts
839,"NA-2, AE-1","NA-2, AE-1","NA-2, AE-1",Line Edit,,ts
840,ME-T3,"ME-S3, ME-T3","ME-S3, ME-T3",Line Edit,==,ts
841,"ME-T2, AE-1","ME-S1, AE-1","ME-T2, AE-1",Line Completion,,ts
843,"ME-T1, ME-T2","ME-S2, ME-T1","ME-S2, ME-T1",Line Completion,if,ts
844,"AE-2, AE-1","AE-2, AE-1","AE-2, AE-1",Line Completion,,ts
845,"AE-2, AE-1","AE-2, AE-1","AE-2, AE-1",Line Completion,,ts
846,AE-3,AE-3,AE-3,NA,,ts
847,"ME-T3, ME-S1","ME-T1, ME-T2","ME-T3, ME-S1",Line Completion,.,ts
848,"ME-T3, ME-T2",ME-T3,"ME-T1, ME-T3",Line Completion,=,ts
849,NA-1,NA-1,NA-1,NA,/,ts
850,"ME-T1, ME-S1",UO-1,"ME-S3, ME-T1",Line Completion,.,ts
851,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,ts
852,UO-1,UO-1,UO-1,Line Completion,.,ts
853,"ME-T1, ME-S1","ME-S3, ME-T4","ME-T1, ME-S1",Line Edit,,ts
854,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,ts
855,"ME-T1, AE-1",UO-1,"ME-T1, AE-1",Partial Line Completion,,ts
856,"ME-S2, ME-T1","ME-T1, ME-T2","ME-T3, ME-T2",Line Completion,=,ts
857,"ME-T2, AE-1",UO-1,"ME-T2, AE-1",Partial Line Completion,,ts
858,"ME-T2, ME-S1","ME-T2, ME-S1",UO-1,Line Completion,.,ts
859,"ME-T1, NA-2","ME-T2, NA-2",NA-2,Line Completion,.,ts
860,ME-T2,ME-T2,ME-T2,Line Completion,=,ts
861,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Partial Line Completion,,ts
862,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,ts
863,NA-1,NA-1,NA-1,NA,[,ts
864,UO-1,UO-1,UO-1,Line Completion,=,ts
865,"AE-2, ME-T3",ME-T3,"ME-T1, ME-T3",Line Completion,=,ts
